('ASilva', 'saarixx', {'weight': 2}),
('ASilva', 'the_best', {'weight': 1}),
('ASilva', 'tushak', {'weight': 1}),
('ASilva', 'vikasrohit', {'weight': 1}),
('ASilva', 'xor_freecity', {'weight': 1}),
('ASilva', 'zaixiang', {'weight': 1}),
('AdamSelene', '80x86', {'weight': 1}),
('AdamSelene', 'AleaActaEst', {'weight': 16}),
('AdamSelene', 'Amith', {'weight': 1}),
('AdamSelene', 'AngryLucifer', {'weight': 1}),
('AdamSelene', 'AssertionsOn', {'weight': 4}),
('AdamSelene', 'BLE', {'weight': 1}),
('AdamSelene', 'BeBetter', {'weight': 2}),
('AdamSelene', 'Blues', {'weight': 2}),
('AdamSelene', 'Cagi', {'weight': 6}),
('AdamSelene', 'DanLazar', {'weight': 1}),
('AdamSelene', 'EternalTune', {'weight': 1}),
('AdamSelene', 'FireIce', {'weight': 1}),
('AdamSelene', 'Ghostar', {'weight': 11}),
('AdamSelene', 'Hacker_QC', {'weight': 2}),
('AdamSelene', 'Indemar', {'weight': 9}),
('AdamSelene', 'KickDream', {'weight': 2}),
('AdamSelene', 'Kobe24', {'weight': 1}),
('AdamSelene', 'LOY', {'weight': 1}),
('AdamSelene', 'LimoWanKenobi', {'weight': 1}),
('AdamSelene', 'Luca', {'weight': 7}),
('AdamSelene', 'MiG-29', {'weight': 9}),
('AdamSelene', 'Mozgastik', {'weight': 1}),
('AdamSelene', 'MrGumbe', {'weight': 2}),
('AdamSelene', 'Orange_Cloud', {'weight': 6}),
('AdamSelene', 'PE', {'weight': 2}),
('AdamSelene', 'Poggale', {'weight': 1}),
('AdamSelene', 'Pops', {'weight': 2}),
('AdamSelene', 'Rica', {'weight': 1}),
('AdamSelene', 'SMcD', {'weight': 1}),
('AdamSelene', 'Savior', {'weight': 1}),
('AdamSelene', 'ShindouHikaru', {'weight': 1}),
('AdamSelene', 'Standlove', {'weight': 4}),
('AdamSelene', 'TAG', {'weight': 6}),
('AdamSelene', 'ThinMan', {'weight': 1}),
('AdamSelene', 'TonyJ', {'weight': 2}),
('AdamSelene', 'Urmass', {'weight': 1}),
('AdamSelene', 'VolodymyrK', {'weight': 6}),
('AdamSelene', 'Wendell', {'weight': 3}),
('AdamSelene', 'XJCH', {'weight': 1}),
('AdamSelene', 'Xuchen', {'weight': 2}),
('AdamSelene', 'YeGGo', {'weight': 1}),
('AdamSelene', 'Yeung', {'weight': 1}),
('AdamSelene', '_skip_', {'weight': 3}),
('AdamSelene', 'abkqz', {'weight': 3}),
('AdamSelene', 'acsaga', {'weight': 1}),
('AdamSelene', 'akinwale', {'weight': 3}),
('AdamSelene', 'amit_pundir', {'weight': 1}),
('AdamSelene', 'argolite', {'weight': 30}),
('AdamSelene', 'arvind81983', {'weight': 1}),
('AdamSelene', 'assistant', {'weight': 1}),
('AdamSelene', 'axiom', {'weight': 1}),
('AdamSelene', 'bbxiong', {'weight': 3}),
('AdamSelene', 'bchops', {'weight': 1}),
('AdamSelene', 'bramandia', {'weight': 1}),
('AdamSelene', 'caru', {'weight': 3}),
('AdamSelene', 'chrislee8', {'weight': 1}),
('AdamSelene', 'chrsie', {'weight': 1}),
('AdamSelene', 'chuchao333', {'weight': 1}),
('AdamSelene', 'cluster2006', {'weight': 1}),
('AdamSelene', 'codedoc', {'weight': 1}),
('AdamSelene', 'connect4', {'weight': 1}),
('AdamSelene', 'cyberjag', {'weight': 7}),
('AdamSelene', 'd000hg', {'weight': 8}),
('AdamSelene', 'dcp', {'weight': 4}),
('AdamSelene', 'djb.topcoder', {'weight': 1}),
('AdamSelene', 'duner', {'weight': 7}),
('AdamSelene', 'e', {'weight': 1}),
('AdamSelene', 'elkhawajah', {'weight': 3}),
('AdamSelene', 'enefem21', {'weight': 1}),
('AdamSelene', 'fabrizyo', {'weight': 2}),
('AdamSelene', 'fastprogrammer', {'weight': 2}),
('AdamSelene', 'flytoj2ee', {'weight': 1}),
('AdamSelene', 'fvillaf', {'weight': 2}),
('AdamSelene', 'gets0ul', {'weight': 1}),
('AdamSelene', 'gevak', {'weight': 4}),
('AdamSelene', 'gniuxiao', {'weight': 1}),
('AdamSelene', 'gt494', {'weight': 3}),
('AdamSelene', 'hello-c', {'weight': 1}),
('AdamSelene', 'iKnown', {'weight': 3}),
('AdamSelene', 'iogy', {'weight': 2}),
('AdamSelene', 'isv', {'weight': 1}),
('AdamSelene', 'ivern_admin', {'weight': 10}),
('AdamSelene', 'j3_guile', {'weight': 4}),
('AdamSelene', 'james377', {'weight': 1}),
('AdamSelene', 'jueyey', {'weight': 3}),
('AdamSelene', 'kikis', {'weight': 1}),
('AdamSelene', 'kit1980', {'weight': 1}),
('AdamSelene', 'kurtrips', {'weight': 7}),
('AdamSelene', 'kyky', {'weight': 2}),
('AdamSelene', 'lijianzhong', {'weight': 3}),
('AdamSelene', 'lmmortal', {'weight': 2}),
('AdamSelene', 'magicat', {'weight': 2}),
('AdamSelene', 'mashannon168', {'weight': 1}),
('AdamSelene', 'mekanizumu', {'weight': 2}),
('AdamSelene', 'mess', {'weight': 1}),
('AdamSelene', 'minhu', {'weight': 1}),
('AdamSelene', 'mohamede1945', {'weight': 5}),
('AdamSelene', 'moonli', {'weight': 1}),
('AdamSelene', 'morehappiness', {'weight': 2}),
('AdamSelene', 'mpaulse', {'weight': 1}),
('AdamSelene', 'msnbgood', {'weight': 1}),
('AdamSelene', 'murphydog', {'weight': 5}),
('AdamSelene', 'oldbam', {'weight': 1}),
('AdamSelene', 'pinoydream', {'weight': 2}),
('AdamSelene', 'prunthaban', {'weight': 3}),
('AdamSelene', 'real_vg', {'weight': 4}),
('AdamSelene', 'retunsky', {'weight': 6}),
('AdamSelene', 'rob_quill', {'weight': 1}),
('AdamSelene', 'romanoTC', {'weight': 4}),
('AdamSelene', 'saarixx', {'weight': 4}),
('AdamSelene', 'sah2ed', {'weight': 1}),
('AdamSelene', 'sampath01', {'weight': 1}),
('AdamSelene', 'sb99', {'weight': 3}),
('AdamSelene', 'shen75', {'weight': 1}),
('AdamSelene', 'snoopybaba', {'weight': 2}),
('AdamSelene', 'sql_lall', {'weight': 2}),
('AdamSelene', 'sukhoi-30', {'weight': 2}),
('AdamSelene', 'tangliangl', {'weight': 3}),
('AdamSelene', 'the_best', {'weight': 9}),
('AdamSelene', 'tomaM', {'weight': 1}),
('AdamSelene', 'tushak', {'weight': 4}),
('AdamSelene', 'uhmateush', {'weight': 1}),
('AdamSelene', 'veredox', {'weight': 1}),
('AdamSelene', 'vijay03', {'weight': 2}),
('AdamSelene', 'vikasrohit', {'weight': 1}),
('AdamSelene', 'vilain', {'weight': 4}),
('AdamSelene', 'viviz', {'weight': 1}),
('AdamSelene', 'xiaomuzi', {'weight': 1}),
('AdamSelene', 'xiaowulang', {'weight': 2}),
('AdamSelene', 'xin135', {'weight': 1}),
('AdamSelene', 'zaixiang', {'weight': 7}),
('AdamSelene', 'zhaofu(do_ob)', {'weight': 1}),
('AdamSelene', 'zjutangtl', {'weight': 1}),
('AdamSelene', 'zmij', {'weight': 2}),
('AdamSelene', 'zsudraco', {'weight': 8}),
('AetBoston', 'MiG-29', {'weight': 1}),
('AetBoston', 'RuslanRenat', {'weight': 1}),
('AetBoston', 'TMALBONPH', {'weight': 1}),
('Ag98', 'AssertionsOn', {'weight': 1}),
('Ag98', 'FireIce', {'weight': 1}),
('Ag98', 'MiG-29', {'weight': 1}),
('Ag98', 'Pops', {'weight': 1}),
('Ag98', 'WishingBone', {'weight': 2}),
('Ag98', '_skip_', {'weight': 1}),
('Ag98', 'argolite', {'weight': 1}),
('Ag98', 'bgoggin', {'weight': 1}),
('Ag98', 'brianewalsh', {'weight': 1}),
('Ag98', 'bruce_zhang', {'weight': 1}),
('Ag98', 'cyberjag', {'weight': 1}),
('Ag98', 'd000hg', {'weight': 1}),
('Ag98', 'gniuxiao', {'weight': 1}),
('Ag98', 'isv', {'weight': 1}),
('Ag98', 'ivern_admin', {'weight': 1}),
('Ag98', 'j44un', {'weight': 1}),
('Ag98', 'kyky', {'weight': 1}),
('Ag98', 'mess', {'weight': 1}),
('Ag98', 'mohamede1945', {'weight': 2}),
('Ag98', 'retunsky', {'weight': 1}),
('Ag98', 'romanoTC', {'weight': 1}),
('Ag98', 'tc', {'weight': 1}),
('Ag98', 'xOberon', {'weight': 1}),
('Ag98', 'xor_freecity', {'weight': 1}),
('Ag98', 'zaixiang', {'weight': 1}),
('AhmadFathi', 'HumbleSunflower', {'weight': 1}),
('AhmadFathi', 'mohamede1945', {'weight': 1}),
('AhmadFathi', 'sampath01', {'weight': 1}),
('AhmadFathi', 'zaixiang', {'weight': 1}),
('Ahmedn1', 'veredox', {'weight': 1}),
('AjJi', 'AleaActaEst', {'weight': 2}),
('AjJi', 'Anna_Esseker', {'weight': 1}),
('AjJi', 'Cagi', {'weight': 1}),
('AjJi', 'DixonD', {'weight': 2}),
('AjJi', 'Indemar', {'weight': 2}),
('AjJi', 'Jooc', {'weight': 1}),
('AjJi', 'MiG-29', {'weight': 3}),
('AjJi', 'Nickolas', {'weight': 1}),
('AjJi', 'Pops', {'weight': 1}),
('AjJi', 'St.Max', {'weight': 1}),
('AjJi', 'TMALBONPH', {'weight': 2}),
('AjJi', 'VolodymyrK', {'weight': 5}),
('AjJi', 'XaCaHaa', {'weight': 1}),
('AjJi', 'adroc', {'weight': 1}),
('AjJi', 'akinwale', {'weight': 1}),
('AjJi', 'argolite', {'weight': 2}),
('AjJi', 'arylio', {'weight': 1}),
('AjJi', 'caru', {'weight': 2}),
('AjJi', 'clocy', {'weight': 1}),
('AjJi', 'cyberjag', {'weight': 1}),
('AjJi', 'd000hg', {'weight': 1}),
('AjJi', 'delemach', {'weight': 1}),
('AjJi', 'dobavictor', {'weight': 1}),
('AjJi', 'duner', {'weight': 2}),
('AjJi', 'ecnu_haozi', {'weight': 1}),
('AjJi', 'faeton', {'weight': 3}),
('AjJi', 'feixu', {'weight': 1}),
('AjJi', 'flying2hk', {'weight': 1}),
('AjJi', 'flytoj2ee', {'weight': 1}),
('AjJi', 'gabyja', {'weight': 1}),
('AjJi', 'hamdanil', {'weight': 1}),
('AjJi', 'hello-c', {'weight': 2}),
('AjJi', 'humblefool', {'weight': 1}),
('AjJi', 'ivern_admin', {'weight': 1}),
('AjJi', 'iversonLv', {'weight': 1}),
('AjJi', 'izhari', {'weight': 1}),
('AjJi', 'jaindsonvs', {'weight': 1}),
('AjJi', 'jpy', {'weight': 1}),
('AjJi', 'kalc', {'weight': 1}),
('AjJi', 'kit1980', {'weight': 1}),
('AjJi', 'lmmortal', {'weight': 1}),
('AjJi', 'microsky', {'weight': 1}),
('AjJi', 'mohamede1945', {'weight': 1}),
('AjJi', 'nhzp339', {'weight': 1}),
('AjJi', 'progloco', {'weight': 1}),
('AjJi', 'prunthaban', {'weight': 1}),
('AjJi', 'rom_coder', {'weight': 1}),
('AjJi', 'sampath01', {'weight': 3}),
('AjJi', 'savon_cn', {'weight': 1}),
('AjJi', 'selvaa89', {'weight': 1}),
('AjJi', 'soso0574', {'weight': 2}),
('AjJi', 'the_best', {'weight': 1}),
('AjJi', 'ywu', {'weight': 1}),
('AjJi', 'zaixiang', {'weight': 3}),
('AjJi', 'ziliang', {'weight': 1}),
('AleaActaEst', '7realm', {'weight': 3}),
('AleaActaEst', 'AE-86', {'weight': 1}),
('AleaActaEst', 'AK_47', {'weight': 2}),
('AleaActaEst', 'ASilva', {'weight': 1}),
('AleaActaEst', 'AdamSelene', {'weight': 16}),
('AleaActaEst', 'AjJi', {'weight': 2}),
('AleaActaEst', 'Amith', {'weight': 3}),
('AleaActaEst', 'AngryLucifer', {'weight': 2}),
('AleaActaEst', 'Anna_Esseker', {'weight': 1}),
('AleaActaEst', 'AreUReady', {'weight': 1}),
('AleaActaEst', 'Arkind', {'weight': 1}),
('AleaActaEst', 'AssertionsOn', {'weight': 18}),
('AleaActaEst', 'BLE', {'weight': 9}),
('AleaActaEst', 'BeBetter', {'weight': 17}),
('AleaActaEst', 'Blues', {'weight': 1}),
('AleaActaEst', 'Cagi', {'weight': 9}),
('AleaActaEst', 'Calbert', {'weight': 1}),
('AleaActaEst', 'Charizard', {'weight': 1}),
('AleaActaEst', 'Chenhong', {'weight': 1}),
('AleaActaEst', 'ContestAdmin2', {'weight': 1}),
('AleaActaEst', 'Cosmin.ro', {'weight': 1}),
('AleaActaEst', 'DanLazar', {'weight': 5}),
('AleaActaEst', 'DixonD', {'weight': 3}),
('AleaActaEst', 'Durin', {'weight': 1}),
('AleaActaEst', 'Eeyore', {'weight': 1}),
('AleaActaEst', 'FireIce', {'weight': 11}),
('AleaActaEst', 'Ghostar', {'weight': 36}),
('AleaActaEst', 'Indemar', {'weight': 55}),
('AleaActaEst', 'KickDream', {'weight': 1}),
('AleaActaEst', 'Kobe24', {'weight': 3}),
('AleaActaEst', 'LOY', {'weight': 1}),
('AleaActaEst', 'LimoWanKenobi', {'weight': 2}),
('AleaActaEst', 'Luca', {'weight': 36}),
('AleaActaEst', 'Luckyodell', {'weight': 1}),
('AleaActaEst', 'MB__', {'weight': 1}),
('AleaActaEst', 'Mafy', {'weight': 1}),
('AleaActaEst', 'MiG-29', {'weight': 53}),
('AleaActaEst', 'Micha{Corp}', {'weight': 1}),
('AleaActaEst', 'Mozgastik', {'weight': 1}),
('AleaActaEst', 'NightWolf', {'weight': 1}),
('AleaActaEst', 'Orange_Cloud', {'weight': 22}),
('AleaActaEst', 'PE', {'weight': 1}),
('AleaActaEst', 'Pops', {'weight': 21}),
('AleaActaEst', 'RachaelLCook', {'weight': 2}),
('AleaActaEst', 'Ragnarok', {'weight': 1}),
('AleaActaEst', 'Ricepig', {'weight': 1}),
('AleaActaEst', 'RoBa', {'weight': 1}),
('AleaActaEst', 'SMcD', {'weight': 1}),
('AleaActaEst', 'Savior', {'weight': 2}),
('AleaActaEst', 'Schpotsky', {'weight': 2}),
('AleaActaEst', 'ShindouHikaru', {'weight': 8}),
('AleaActaEst', 'Sky_', {'weight': 4}),
('AleaActaEst', 'St.Max', {'weight': 1}),
('AleaActaEst', 'Standlove', {'weight': 11}),
('AleaActaEst', 'TAG', {'weight': 13}),
('AleaActaEst', 'TMALBONPH', {'weight': 1}),
('AleaActaEst', 'ThinMan', {'weight': 1}),
('AleaActaEst', 'TimStevens', {'weight': 1}),
('AleaActaEst', 'TonyJ', {'weight': 7}),
('AleaActaEst', 'Urmass', {'weight': 2}),
('AleaActaEst', 'VolodymyrK', {'weight': 19}),
('AleaActaEst', 'Vovka', {'weight': 1}),
('AleaActaEst', 'Wendell', {'weight': 11}),
('AleaActaEst', 'WiggleVision', {'weight': 2}),
('AleaActaEst', 'Xuchen', {'weight': 6}),
('AleaActaEst', 'Yeung', {'weight': 2}),
('AleaActaEst', 'Yi_Zhang', {'weight': 1}),
('AleaActaEst', '_skip_', {'weight': 1}),
('AleaActaEst', 'abedavera', {'weight': 1}),
('AleaActaEst', 'abilitynet', {'weight': 1}),
('AleaActaEst', 'abkqz', {'weight': 2}),
('AleaActaEst', 'adic', {'weight': 1}),
('AleaActaEst', 'akinwale', {'weight': 4}),
('AleaActaEst', 'albertwang', {'weight': 4}),
('AleaActaEst', 'amit_pundir', {'weight': 3}),
('AleaActaEst', 'ananthhh', {'weight': 1}),
('AleaActaEst', 'argolite', {'weight': 70}),
('AleaActaEst', 'assistant', {'weight': 1}),
('AleaActaEst', 'axiom', {'weight': 5}),
('AleaActaEst', 'bauna', {'weight': 1}),
('AleaActaEst', 'bchops', {'weight': 12}),
('AleaActaEst', 'bendlund', {'weight': 1}),
('AleaActaEst', 'besabestin', {'weight': 2}),
('AleaActaEst', 'blmarket', {'weight': 1}),
('AleaActaEst', 'bramandia', {'weight': 6}),
('AleaActaEst', 'bruce_zhang', {'weight': 3}),
('AleaActaEst', 'bwright', {'weight': 4}),
('AleaActaEst', 'candrei', {'weight': 1}),
('AleaActaEst', 'caru', {'weight': 22}),
('AleaActaEst', 'chekspir', {'weight': 1}),
('AleaActaEst', 'chenlinkair', {'weight': 1}),
('AleaActaEst', 'chippydip', {'weight': 2}),
('AleaActaEst', 'chrsie', {'weight': 1}),
('AleaActaEst', 'chuxy111', {'weight': 1}),
('AleaActaEst', 'clocy', {'weight': 1}),
('AleaActaEst', 'codager', {'weight': 1}),
('AleaActaEst', 'codedoc', {'weight': 1}),
('AleaActaEst', 'crackme', {'weight': 1}),
('AleaActaEst', 'cyberjag', {'weight': 18}),
('AleaActaEst', 'd000hg', {'weight': 58}),
('AleaActaEst', 'dcp', {'weight': 4}),
('AleaActaEst', 'deepak.sharma', {'weight': 1}),
('AleaActaEst', 'delemach', {'weight': 3}),
('AleaActaEst', 'dfn', {'weight': 7}),
('AleaActaEst', 'dinu.07', {'weight': 1}),
('AleaActaEst', 'dmks', {'weight': 3}),
('AleaActaEst', 'dok', {'weight': 1}),
('AleaActaEst', 'dplass', {'weight': 1}),
('AleaActaEst', 'dttri', {'weight': 1}),
('AleaActaEst', 'duner', {'weight': 49}),
('AleaActaEst', 'ecnu_haozi', {'weight': 1}),
('AleaActaEst', 'elkhawajah', {'weight': 8}),
('AleaActaEst', 'enefem21', {'weight': 17}),
('AleaActaEst', 'eucuepo', {'weight': 1}),
('AleaActaEst', 'fabrizyo', {'weight': 27}),
('AleaActaEst', 'faeton', {'weight': 4}),
('AleaActaEst', 'fastprogrammer', {'weight': 6}),
('AleaActaEst', 'fdyrpg', {'weight': 1}),
('AleaActaEst', 'flying2hk', {'weight': 6}),
('AleaActaEst', 'flytoj2ee', {'weight': 7}),
('AleaActaEst', 'fvillaf', {'weight': 6}),
('AleaActaEst', 'fzfz8888', {'weight': 1}),
('AleaActaEst', 'gabyja', {'weight': 1}),
('AleaActaEst', 'gcarter', {'weight': 2}),
('AleaActaEst', 'gentva', {'weight': 1}),
('AleaActaEst', 'gets0ul', {'weight': 1}),
('AleaActaEst', 'gevak', {'weight': 30}),
('AleaActaEst', 'gjw99', {'weight': 1}),
('AleaActaEst', 'gniuxiao', {'weight': 27}),
('AleaActaEst', 'gt494', {'weight': 4}),
('AleaActaEst', 'hamdanil', {'weight': 5}),
('AleaActaEst', 'hanshuai', {'weight': 1}),
('AleaActaEst', 'hello-c', {'weight': 2}),
('AleaActaEst', 'hhanger', {'weight': 1}),
('AleaActaEst', 'hohosky', {'weight': 2}),
('AleaActaEst', 'humblefool', {'weight': 10}),
('AleaActaEst', 'iRabbit', {'weight': 1}),
('AleaActaEst', 'iSpartan', {'weight': 1}),
('AleaActaEst', 'iatanasov', {'weight': 1}),
('AleaActaEst', 'idblack', {'weight': 1}),
('AleaActaEst', 'ira', {'weight': 1}),
('AleaActaEst', 'isugarly', {'weight': 1}),
('AleaActaEst', 'isv', {'weight': 4}),
('AleaActaEst', 'ivern_admin', {'weight': 75}),
('AleaActaEst', 'j3_guile', {'weight': 4}),
('AleaActaEst', 'jhughes', {'weight': 4}),
('AleaActaEst', 'jmpld40', {'weight': 4}),
('AleaActaEst', 'jorsef', {'weight': 1}),
('AleaActaEst', 'jthread', {'weight': 1}),
('AleaActaEst', 'jueyey', {'weight': 4}),
('AleaActaEst', 'jwlms', {'weight': 2}),
('AleaActaEst', 'kakarotto', {'weight': 5}),
('AleaActaEst', 'kalc', {'weight': 3}),
('AleaActaEst', 'kaygee', {'weight': 1}),
('AleaActaEst', 'kinzz', {'weight': 2}),
('AleaActaEst', 'kkkk9', {'weight': 1}),
('AleaActaEst', 'kr00tki', {'weight': 1}),
('AleaActaEst', 'kristofferrouge', {'weight': 1}),
('AleaActaEst', 'kurtrips', {'weight': 14}),
('AleaActaEst', 'kwright', {'weight': 3}),
('AleaActaEst', 'kyky', {'weight': 21}),
('AleaActaEst', 'lijianzhong', {'weight': 2}),
('AleaActaEst', 'lintc', {'weight': 2}),
('AleaActaEst', 'liuliquan', {'weight': 3}),
('AleaActaEst', 'lmmortal', {'weight': 6}),
('AleaActaEst', 'magicpig', {'weight': 1}),
('AleaActaEst', 'mahbub', {'weight': 1}),
('AleaActaEst', 'marijnk', {'weight': 1}),
('AleaActaEst', 'masrur.mahmood', {'weight': 1}),
('AleaActaEst', 'mcards13', {'weight': 2}),
('AleaActaEst', 'meandnobodyelse', {'weight': 1}),
('AleaActaEst', 'mekanizumu', {'weight': 4}),
('AleaActaEst', 'mercoz', {'weight': 1}),
('AleaActaEst', 'mess', {'weight': 9}),
('AleaActaEst', 'microwishing', {'weight': 1}),
('AleaActaEst', 'minhu', {'weight': 5}),
('AleaActaEst', 'mohamede1945', {'weight': 12}),
('AleaActaEst', 'moon.river', {'weight': 4}),
('AleaActaEst', 'moonli', {'weight': 1}),
('AleaActaEst', 'morehappiness', {'weight': 2}),
('AleaActaEst', 'mpaulse', {'weight': 1}),
('AleaActaEst', 'murphydog', {'weight': 4}),
('AleaActaEst', 'neera', {'weight': 1}),
('AleaActaEst', 'netsafe', {'weight': 2}),
('AleaActaEst', 'nghi85', {'weight': 1}),
('AleaActaEst', 'nhzp339', {'weight': 4}),
('AleaActaEst', 'nicka81', {'weight': 6}),
('AleaActaEst', 'nikolay83', {'weight': 2}),
('AleaActaEst', 'nithyaasworld', {'weight': 1}),
('AleaActaEst', 'nowind_lee', {'weight': 2}),
('AleaActaEst', 'oldbam', {'weight': 5}),
('AleaActaEst', 'onsky', {'weight': 2}),
('AleaActaEst', 'orial', {'weight': 1}),
('AleaActaEst', 'patka', {'weight': 2}),
